Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,9130,1,1,132.0,1,1,1,3,3,1.1967752972392611,1,0,0,1,1,0,20,0,0,5,14,2,0.07564870525016021,3,0,5,9,3,0.4695025006286083,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,39,1,9991,0,1,139.0,1,1,1,4,10,0.9711570434540222,0,0,0,1,1,0,25,0,0,5,13,1,-0.1311760810666324,0,0,5,8,2,0.21322308480310218,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,1,9130,1,1,132.0,1,19,38,9,9,0.24494828908278962,1,0,0,1,1,0,18,0,0,6,6,6,0.5927106710421417,0,0,6,9,5,0.5720142669588109,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,6,9070,1,6,119.0,1,1,1,9,9,-0.26269278193399537,1,0,0,1,1,0,22,0,0,6,6,6,0.7305938619200033,0,0,6,8,6,0.6537033307531912,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,39,1,9670,1,1,133.1,1,19,19,3,9,-0.6293224443350068,0,0,0,1,1,0,27,0,0,6,7,6,0.696123064200538,0,0,6,7,6,0.8630744606463503,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,39,1,9003,1,19,133.1,1,4,1,2,4,-0.4883110357192333,0,0,0,1,1,0,25,0,0,3,4,0,-2.1994239442345584,0,0,3,5,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,17,4,9119,1,1,129.0,1,34,36,0,5,-0.5658673104579083,1,0,0,1,1,0,18,0,0,5,9,3,0.21353189612802181,0,0,5,10,3,0.21322308480310218,4,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,1,9085,1,1,128.0,1,38,19,8,8,-0.685727007781316,0,0,0,1,1,0,20,0,0,5,7,5,0.8202179359906135,1,0,5,5,5,0.7642238288279407,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,39,1,9003,1,1,120.0,1,3,4,2,2,-0.4883110357192333,0,0,0,1,1,0,27,0,0,6,10,5,0.4892982778837454,0,0,6,13,5,0.24525801178129036,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,1,8014,0,1,130.0,1,1,1,9,9,-0.6222718739042186,0,0,0,1,1,0,20,0,0,6,7,6,0.3169442892864181,0,0,6,9,6,0.3413627927158553,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9147,1,1,130.0,1,38,37,9,9,-0.14988365504137693,1,0,0,1,1,0,22,0,0,5,9,0,-2.1994239442345584,0,0,5,5,1,0.3413627927158553,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,6,9119,1,1,111.0,1,19,3,5,10,-1.4401380438757048,1,0,0,1,1,0,19,0,0,5,10,3,-0.027763687908236103,0,0,5,11,3,0.11071131847289965,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,6,9147,1,1,121.0,1,3,19,4,5,-0.7139292895044712,0,0,0,1,1,0,20,0,0,5,14,3,0.3652034060936699,0,0,5,8,5,0.11711830386853729,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,43,4,171,1,1,117.0,1,19,12,9,10,-1.242722071813622,0,0,0,1,1,0,19,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
2,39,1,9085,1,9,133.1,1,1,1,4,4,-0.4883110357192333,1,0,0,0,1,0,29,0,0,5,12,0,-2.1994239442345584,4,0,5,8,0,-1.9651519497137022,1,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,1,2,9500,1,1,149.0,1,3,1,9,9,0.7455387896687853,0,0,0,1,1,0,19,0,0,8,8,7,0.6606673865462305,0,0,8,8,7,0.692831705847978,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,39,2,9991,0,1,172.0,1,19,37,9,8,1.62686009351737,1,0,0,1,0,1,28,0,0,5,7,5,-0.007081209276556914,0,0,5,6,5,-0.004614418648578498,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
2,1,1,9238,1,1,134.0,1,37,37,5,5,-0.46010875399607815,0,0,0,1,0,0,20,0,0,6,7,6,0.1790610984085565,0,0,6,6,6,0.2772929387594786,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,4,9070,1,1,136.0,1,37,37,9,8,0.6891342262224751,1,0,0,1,0,0,20,0,0,6,6,4,0.5927106710421417,0,0,6,8,6,0.6537033307531912,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,39,1,8014,0,1,133.1,1,34,5,0,1,-0.5940695921810635,1,0,0,1,0,0,31,0,0,6,12,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,5,9500,1,1,141.0,1,12,1,5,5,0.42826312028329483,1,0,0,1,0,0,18,0,0,7,8,7,0.39364181421222877,0,0,8,9,7,0.45943438072117776,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,1,9670,1,1,141.0,1,1,19,8,7,0.13213916219017116,1,0,0,1,0,0,19,0,0,6,6,6,0.8684770527978654,0,0,6,8,6,0.5884893722618795,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,1,1,9147,1,1,148.0,1,37,38,9,8,0.42826312028329483,1,0,0,1,0,0,18,0,0,5,10,4,0.28247349156695284,0,0,5,9,4,0.49513044221115926,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,1,9254,1,1,102.0,1,37,37,7,7,-1.7574137132611953,0,0,0,1,0,0,19,0,0,6,8,5,0.24110853430359444,0,0,6,8,5,0.2644789679682033,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,9147,1,1,143.0,1,1,19,3,3,0.49171825416039333,0,0,0,1,0,1,18,0,0,5,5,5,0.9029478505173306,0,0,5,5,5,0.9564333906970705,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,17,1,9085,1,1,120.0,1,38,19,90,90,0.005228894435974165,0,0,0,1,0,0,19,0,0,5,7,3,0.28247349156695284,0,0,5,7,5,0.5720142669588109,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,17,1,9773,1,1,121.0,1,38,38,9,8,-0.46010875399607815,1,0,0,1,0,1,18,0,0,6,6,6,0.4548274801642801,0,0,6,7,6,0.3962798103927496,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,3,9254,1,1,122.0,1,37,37,9,3,-0.17103536633374278,1,0,0,1,0,0,19,0,0,6,12,6,0.21353189612802181,0,0,6,14,3,0.3413627927158553,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,4,9556,1,1,122.0,1,37,1,5,4,-0.21333878891847444,0,0,0,1,0,0,19,0,0,7,9,7,0.3160825193434315,0,0,8,8,8,0.692145243127017,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,2,9670,1,1,123.0,1,19,1,9,3,-0.6434235851965844,1,0,0,1,0,0,18,0,0,6,6,6,0.6616522664810727,0,0,6,11,6,0.8325650063814092,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,9500,1,1,133.0,1,3,19,2,8,-0.01592281685639167,0,0,0,1,0,0,19,0,0,7,12,4,0.3755446454095093,0,0,7,11,5,0.2836999241551162,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,44,1,9670,1,39,110.0,1,37,1,9,4,-1.1933680787981011,0,0,0,1,0,1,20,0,2,6,9,6,0.30832658985655187,0,2,6,7,6,0.6434063899387734,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,17,1,9670,1,1,155.0,1,1,19,4,8,0.5481228176067016,1,0,0,1,0,0,20,0,0,6,8,5,0.5720281924104625,0,0,6,10,4,0.5335723545849851,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,17,1,9003,1,1,119.0,1,37,37,4,6,-0.9677498250128632,0,0,1,1,0,0,20,0,0,6,8,6,0.5582398733226764,0,0,6,8,5,0.7257819164541148,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,39,1,9991,0,3,120.0,1,37,37,9,9,0.992308754746389,0,0,0,1,0,0,29,0,10,15,15,11,0.16965997175779368,0,9,13,16,11,0.25399481004806856,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,1,9853,1,1,133.1,1,38,12,7,0,-1.087609522336271,0,0,0,0,0,1,20,0,0,6,10,4,0.28247349156695284,0,0,6,14,3,-0.04305633102240432,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
4,39,1,9853,1,1,143.0,1,37,1,9,10,0.9218030504385023,0,0,1,0,0,0,31,0,0,7,8,6,0.42035668244481444,0,0,7,9,5,0.45668852983733305,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,1,9670,1,1,149.0,1,19,37,7,4,0.5199205358835485,0,1,0,1,0,0,20,0,0,6,7,6,0.42035668244481444,0,0,6,9,6,0.6830686804831976,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9003,1,1,133.0,1,38,37,9,9,-0.11463080288743356,1,0,0,1,0,0,21,0,12,18,22,18,0.25949295975397596,1,11,13,13,13,0.2378653363247854,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,7,1,9130,1,3,140.0,1,19,38,9,9,0.9218030504385023,1,0,0,1,0,0,23,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,17,5,9070,1,1,122.0,1,19,38,5,7,-0.5165133174423884,0,0,1,0,0,0,21,0,0,6,6,4,0.4892982778837454,0,0,6,8,4,0.2644789679682033,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,7,1,9500,1,40,170.0,1,1,1,9,4,2.809795634653519,0,0,0,1,0,0,24,0,4,7,7,7,1.1097726368341232,0,3,8,9,8,1.061080818825819,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,39,1,8014,0,1,120.0,1,1,1,4,4,1.6621129456713135,0,0,0,1,0,0,27,0,0,6,6,6,0.3858858847253491,0,1,6,6,6,0.405432646672232,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9500,1,1,143.0,1,1,37,3,8,0.07573459874386095,0,0,0,1,0,1,18,0,0,7,9,7,0.5007885437902339,0,0,8,8,8,1.0741617473419125,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,3,171,1,1,115.0,1,9,1,6,6,-1.2850254943983537,1,0,0,0,0,0,21,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,17,1,9130,1,1,123.0,1,19,3,3,2,-0.3755019088266148,1,0,1,1,0,1,19,0,0,5,7,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,6,9500,1,1,131.0,1,38,19,7,7,-0.11463080288743356,1,0,0,1,0,1,19,0,0,8,8,7,0.35604402269964,0,0,8,8,7,0.4097344797235881,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9085,1,1,127.0,1,19,38,194,193,-0.6575247260581619,0,0,0,1,0,0,18,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,43,3,9500,1,1,126.0,1,38,37,6,5,-0.18513650719532032,1,0,0,1,0,1,18,0,0,7,8,5,0.27833699584061705,0,0,7,8,5,0.33751860147847274,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,2,9853,1,1,112.0,1,37,37,191,182,-1.4683403255988599,1,0,1,1,0,1,20,0,0,7,7,7,0.666576666155282,0,0,7,8,7,0.4511968280696437,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
2,1,1,8014,0,1,150.0,1,1,37,4,7,0.914752480007714,1,0,0,1,0,0,24,0,0,6,9,5,0.4892982778837454,0,0,6,6,6,0.757816843432303,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,1,9070,1,1,116.0,1,1,1,1,1,-1.1369635153517919,1,0,0,1,0,0,20,0,0,6,6,6,0.4548274801642801,0,0,6,10,6,0.18118815782491365,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,3,9147,1,1,118.0,1,1,19,5,7,-0.6293224443350068,0,0,0,1,0,0,20,0,0,5,11,4,0.07564870525016021,0,0,5,7,5,0.5720142669588109,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,1,1,9500,1,1,130.0,1,19,37,9,9,-0.6434235851965844,1,0,0,1,0,1,19,0,0,8,8,7,0.35633948668009313,0,0,8,8,7,0.41000906481197313,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,6,9500,1,1,144.0,1,1,37,9,9,0.04048174658991755,1,0,0,1,0,1,18,0,0,8,8,7,0.666576666155282,0,0,8,8,7,0.6983234076156678,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,17,2,9238,1,3,105.0,1,37,37,7,8,0.19559429606726766,1,0,0,1,0,1,20,0,0,6,6,6,0.3514150870058838,0,0,6,6,6,0.08508337689034876,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,1,9500,1,1,143.0,1,37,37,9,8,0.25904942994436614,1,0,0,1,0,0,20,0,0,7,8,7,0.4576836319753216,0,0,8,10,8,0.6852043422817428,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,17,2,9500,1,1,137.0,1,19,37,4,7,-0.04412509857954678,1,0,0,1,0,1,19,0,0,7,9,6,0.3527939189146619,0,0,8,9,8,0.5371762838700314,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,44,1,9085,1,39,140.0,1,3,1,2,3,0.9218030504385023,1,0,0,1,0,0,19,0,0,6,10,5,0.42035668244481444,0,0,6,19,4,0.2933104022485728,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,1,1,9773,1,1,133.1,1,3,19,4,5,-1.545896600337535,1,0,0,1,0,0,20,0,0,6,6,6,0.6616522664810727,0,0,6,6,6,0.43746757365042016,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,17,2,9147,1,1,116.0,1,1,38,4,3,-0.8690418389818223,1,0,0,1,0,0,19,0,0,5,15,2,0.02394250867096205,0,0,5,11,2,-0.04305633102240432,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,17,5,9853,1,1,117.0,1,38,38,9,7,-0.8690418389818223,1,0,0,1,0,0,19,0,0,6,11,4,0.5410044744629435,0,0,6,10,4,0.004996059444878129,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,17,1,9500,1,1,137.0,1,38,37,7,5,0.2872517116675213,1,0,0,1,0,1,18,0,0,8,8,8,0.6405389028778998,0,0,8,8,8,0.6741255967017861,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,4,9070,1,1,116.0,1,38,37,9,9,-1.2638737831059879,0,0,0,1,0,1,23,0,0,6,6,6,0.5582398733226764,0,0,6,8,3,0.4695025006286083,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,1,9853,1,1,133.1,1,19,19,9,8,0.35775741597540806,1,0,0,1,0,0,21,0,0,6,8,5,0.28247349156695284,0,0,6,9,5,0.11071131847289965,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,44,1,8014,0,39,130.0,1,37,38,6,6,0.2167460073596345,1,0,0,1,0,0,23,0,5,9,10,9,0.05266817343718333,0,3,8,10,6,0.21322308480310218,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,3,9500,1,1,106.0,1,19,37,9,7,-1.2286209309520444,1,0,0,1,0,0,19,0,0,7,8,7,0.4944688975416653,0,0,8,9,8,0.6894756658788349,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,2,9773,1,1,125.0,1,1,38,5,6,-0.7773844233815687,1,0,0,1,0,0,18,0,0,6,6,6,0.4892982778837454,0,0,6,6,6,0.757816843432303,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9773,1,1,134.0,1,19,37,9,9,0.32955513425225297,1,1,0,1,0,0,19,0,0,6,10,5,0.24110853430359444,0,0,6,10,5,0.3413627927158553,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,39,1,9500,1,1,133.1,1,19,37,9,9,-0.4883110357192333,0,0,0,1,0,1,25,0,0,8,8,7,0.29133741098052995,0,0,8,8,7,0.3496003453673897,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,2,9853,1,1,117.0,1,1,38,4,9,-1.214519790090467,1,0,0,1,0,0,19,0,0,6,9,5,0.3238384488303112,0,0,6,10,4,0.5335723545849851,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,1,1,9500,1,1,136.0,1,1,19,5,7,0.6679825149301103,0,0,0,1,0,1,19,0,0,7,8,7,0.4556892501072667,0,0,8,8,8,1.0140962592578096,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,39,1,9556,1,1,120.0,1,38,38,191,193,-0.4883110357192333,0,0,1,1,0,1,24,0,0,7,13,7,0.07564870525016021,0,0,8,13,7,0.2836999241551162,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,1,9670,1,1,135.0,1,37,37,9,7,0.40006083856013974,1,0,0,1,0,1,18,0,0,6,7,6,0.5927106710421417,0,0,6,9,5,0.7257819164541148,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,17,5,9238,1,1,122.0,1,37,37,7,5,-0.988901536305229,1,0,0,1,0,1,19,0,0,6,8,6,0.30832658985655187,0,0,6,7,6,0.4786553369080907,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,5,9500,1,1,147.0,1,37,37,9,9,0.5199205358835485,0,0,0,1,0,1,18,0,0,8,12,7,0.41247764296607986,0,0,8,12,7,0.4621802316050228,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,39,1,9991,0,1,120.0,1,38,1,9,4,-0.26269278193399537,0,0,0,1,0,0,27,0,0,5,9,3,0.006707109811229211,0,0,5,7,4,0.22603705559437745,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,17,3,9238,1,1,121.0,1,1,1,4,5,-0.685727007781316,0,0,0,1,0,0,19,0,0,6,11,5,0.11701366251351858,0,0,6,13,5,0.2644789679682033,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,18,1,9773,1,1,135.0,1,1,1,3,3,0.20264486649805794,0,0,0,1,0,1,18,0,0,6,6,6,0.42035668244481444,0,0,6,6,6,0.3093278657376671,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
2,39,1,9670,1,1,130.0,1,37,37,9,0,2.1909057279804642,0,0,1,0,0,0,34,0,0,6,7,4,0.5927106710421417,0,0,6,6,0,-1.9651519497137022,6,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,1,6,9147,1,1,128.0,1,37,37,9,9,-0.735081000796837,0,0,0,1,0,0,18,0,0,5,9,3,0.21353189612802181,0,0,5,15,2,0.14915323084672547,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,1,9147,1,1,129.0,1,37,38,4,9,-0.4178053314113465,1,0,0,1,0,0,18,0,0,5,8,2,-0.027763687908236103,0,0,5,7,3,0.405432646672232,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,3,9500,1,1,143.0,1,37,38,7,7,0.48466768372960506,1,0,0,1,0,0,18,0,0,8,8,8,0.7517072255231761,0,0,8,8,8,0.7774382362064436,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,1,2,9773,1,1,108.0,1,38,38,7,7,-0.8408395572586672,1,0,1,0,0,0,20,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,1,1,9147,1,1,130.0,1,19,37,9,9,0.3436562751138315,1,0,0,1,0,1,19,0,0,5,8,2,-0.027763687908236103,0,0,5,11,3,0.5976422085413617,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,1,9238,1,1,135.0,1,37,1,3,5,-0.4178053314113465,0,0,0,1,0,0,21,0,0,6,11,5,0.11701366251351858,0,0,6,15,1,-0.04305633102240432,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
2,39,1,9991,0,3,140.0,1,19,19,9,7,1.7960737838562988,0,0,0,1,0,0,26,0,0,5,5,5,0.28247349156695284,0,0,5,6,5,0.8859565513450565,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,43,2,9556,1,1,120.0,1,1,19,4,3,-1.1792669379365235,0,0,0,1,0,0,27,0,0,7,9,7,0.3297477284393624,0,1,8,10,8,0.5744168864821753,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,9670,1,1,117.0,1,1,38,5,1,-0.9465981137204973,1,0,0,1,0,0,20,0,0,5,6,4,0.1790610984085565,0,0,5,5,4,0.10110084037944303,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,1,9238,1,1,151.0,1,19,1,5,0,1.2320281493932046,1,0,0,1,0,0,18,0,0,6,8,6,0.9805071453861278,0,0,6,7,6,1.1102010401923745,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,53,1,9085,1,42,140.0,1,1,1,5,5,1.1544718746545295,1,0,0,0,0,0,23,0,7,12,19,9,0.6271814687616071,0,4,9,15,6,0.62967713551955,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,39,1,9500,1,19,133.1,1,1,5,4,3,-1.8984251218769688,0,0,0,1,0,0,24,0,0,8,11,7,0.4095230031615539,0,0,8,11,7,0.45943438072117776,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,44,1,9238,1,39,130.0,1,38,38,6,9,-0.04412509857954678,1,0,0,1,0,1,19,0,3,6,7,5,0.3238384488303112,0,2,6,6,6,0.24525801178129036,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,1,9773,1,1,125.0,1,19,38,3,5,-0.7773844233815687,0,0,0,1,0,0,19,0,0,6,13,4,0.23076729498775467,0,0,6,10,4,0.14915323084672547,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,4,9238,1,1,125.0,1,19,38,9,6,-0.8478901276894555,1,0,1,1,0,1,19,0,0,6,9,5,0.1583786197768773,0,0,6,9,3,-0.04305633102240432,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,1,1,9238,1,1,135.0,1,37,19,5,10,-0.4178053314113465,0,0,1,1,0,0,18,0,0,6,10,5,-0.007081209276556914,0,0,6,14,2,-0.04305633102240432,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,51,1,8014,0,1,121.0,1,1,38,5,7,-1.0312049588899617,0,0,0,1,0,0,22,0,14,16,16,13,0.05973910630271467,0,13,13,13,11,0.23652121351451216,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,43,1,9070,1,1,141.0,1,1,19,5,10,0.005228894435974165,0,0,0,1,0,0,20,0,0,6,6,5,0.3652034060936699,0,0,6,9,5,0.4182466174635073,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,39,1,9003,1,1,130.0,1,19,19,9,9,-0.4883110357192333,0,0,0,1,0,0,25,0,0,6,6,0,-2.1994239442345584,0,0,6,6,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,44,1,9003,1,39,180.0,1,1,3,4,2,2.809795634653519,0,0,0,1,0,0,21,0,0,6,6,6,1.075301839114658,0,0,6,8,6,1.0140962592578096,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9500,1,1,117.0,1,19,19,194,193,-0.6716258669197385,1,0,0,1,0,0,19,0,0,7,12,5,0.24110853430359444,0,0,7,9,6,0.28530167050402583,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,17,4,9773,1,1,127.0,1,1,19,4,1,-0.7844349938123579,1,0,0,1,0,0,18,0,0,6,7,6,0.4006590837479771,0,0,6,6,6,0.6617120624977382,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,3,9670,1,1,126.0,1,37,37,0,0,0.6750330853608986,1,0,0,1,0,0,18,0,0,5,7,3,0.28247349156695284,0,0,5,7,4,0.5816247450522675,1,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,17,3,9500,1,1,143.0,1,3,3,9,7,0.14624030305174773,1,0,0,1,1,0,19,0,0,7,8,7,0.5642722629235829,0,0,8,9,8,0.8112083883959503,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,1,9085,1,1,144.0,13,3,3,6,6,0.7525893600995736,1,0,0,1,0,1,19,1,0,5,6,5,0.9856777650440478,0,0,5,5,5,1.1102010401923745,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,2,9773,1,1,126.0,1,37,38,5,5,0.18149315520569112,1,0,1,0,0,0,18,0,0,6,9,5,0.3238384488303112,0,0,6,9,4,0.2933104022485728,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,51,1,9238,1,39,140.0,1,38,38,5,7,0.153290873482536,1,0,0,1,0,1,20,0,6,11,11,11,0.45169377128069227,0,6,11,11,11,0.6384139337863282,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,5,9500,1,1,148.0,1,1,19,4,8,0.23084714822121105,1,0,0,1,0,0,19,0,0,7,0,0,-2.1994239442345584,0,0,8,0,0,-1.9651519497137022,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,42,1,9500,1,1,100.0,1,19,37,5,7,0.5199205358835485,1,0,0,1,0,0,28,0,12,17,21,17,0.5709396409035321,0,11,17,19,17,0.6401980799587025,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,1,9238,1,1,151.0,1,37,1,9,9,0.8089939235458838,1,0,0,1,0,1,20,0,0,6,8,6,0.7478292607797362,0,0,6,8,6,0.14915323084672547,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,42,1,8014,0,1,120.0,1,37,38,90,7,-0.4883110357192333,1,0,0,1,0,0,30,0,9,11,19,9,0.5812204051356533,1,5,7,7,7,0.8630744606463503,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,4,9500,1,1,135.0,1,1,19,9,7,-0.24154107064162955,1,0,0,1,0,1,19,0,0,7,8,7,0.34156628765746516,0,0,8,10,8,0.29090778272520884,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,2,9070,1,1,121.0,1,19,19,3,3,-0.7632832825199921,1,0,0,1,0,0,22,0,0,6,7,6,0.21353189612802181,0,0,6,7,5,0.5720142669588109,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
